stock_id,date,dividend_cash_amount,price,volume,return_daily,cumulative_price_adjustment_factor,number_of_trades_daily,SP_composite_return_daily
93436,2018-03-28,,257.78,21000037,-0.076653,15,246990.0,-0.002917
93436,2018-03-29,,266.13,15167442,0.032392,15,178236.0,0.01377
93436,2018-04-02,,252.48,16219868,-0.051291,15,177154.0,-0.022337
93436,2018-04-03,,267.53,18847523,0.059609,15,201008.0,0.012615
93436,2018-04-04,,286.94,19893036,0.072553,15,204996.0,0.011566
93436,2018-04-05,,305.72,19116601,0.065449,15,193794.0,0.006863
93436,2018-04-06,,299.29999,13520196,-0.021,15,138493.0,-0.02192
93436,2018-04-09,,289.66,10248905,-0.032208,15,105780.0,0.003337
93436,2018-04-10,,304.70001,11023859,0.051923,15,110791.0,0.016727
93436,2018-04-11,,300.92999,7481845,-0.012373,15,75106.0,-0.005525
93436,2018-04-12,,294.07999,7732348,-0.022763,15,76145.0,0.008251
93436,2018-04-13,,300.34,7324823,0.021287,15,74104.0,-0.002887
93436,2018-04-16,,291.20999,6337688,-0.030399,15,72686.0,0.008109
93436,2018-04-17,,287.69,6999523,-0.012087,15,80413.0,0.010662
93436,2018-04-18,,293.35001,6557600,0.019674,15,68655.0,0.000831
93436,2018-04-19,,300.07999,6136099,0.022942,15,64401.0,-0.005726
93436,2018-04-20,,290.23999,5627628,-0.032791,15,58601.0,-0.008537
93436,2018-04-23,,283.37,4889852,-0.02367,15,55469.0,5.6e-05
93436,2018-04-24,,283.45999,5683808,0.000318,15,58090.0,-0.013381
93436,2018-04-25,,280.69,4012974,-0.009772,15,49430.0,0.001837
93436,2018-04-26,,285.48001,4354413,0.017065,15,50239.0,0.010434
93436,2018-04-27,,294.07501,4364226,0.030107,15,53220.0,0.001114
93436,2018-04-30,,293.89999,4227572,-0.000595,15,51959.0,-0.008188
93436,2018-05-01,,299.92001,4625103,0.020483,15,49851.0,0.002549
93436,2018-05-02,,301.14999,8942110,0.004101,15,113221.0,-0.007206
93436,2018-05-03,,284.45001,17348830,-0.055454,15,217453.0,-0.002254
93436,2018-05-04,,294.09,8565890,0.03389,15,94680.0,0.012811
93436,2018-05-07,,302.76999,8674924,0.029515,15,91885.0,0.003458
93436,2018-05-08,,301.97,5929800,-0.002642,15,66312.0,-0.000266
93436,2018-05-09,,306.85001,5733465,0.016161,15,60130.0,0.009682
93436,2018-05-10,,305.01999,5650861,-0.005964,15,63729.0,0.009371
93436,2018-05-11,,301.06,4679349,-0.012983,15,59269.0,0.001708
93436,2018-05-14,,291.97,7286224,-0.030193,15,84801.0,0.000884
93436,2018-05-15,,284.17999,9517973,-0.026681,15,111419.0,-0.006842
93436,2018-05-16,,286.48001,5673219,0.008094,15,69861.0,0.004061
93436,2018-05-17,,284.54001,4420312,-0.006772,15,50910.0,-0.000856
93436,2018-05-18,,276.82001,7250387,-0.027132,15,93923.0,-0.002632
93436,2018-05-21,,284.48999,9182071,0.027707,15,98864.0,0.007387
93436,2018-05-22,,275.01001,8944456,-0.033323,15,108289.0,-0.003136
93436,2018-05-23,,279.07001,5985451,0.014763,15,69370.0,0.003248
93436,2018-05-24,,277.85001,4206508,-0.004372,15,45057.0,-0.002023
93436,2018-05-25,,278.85001,3887526,0.003599,15,44758.0,-0.002357
93436,2018-05-29,,283.76001,5665440,0.017608,15,60996.0,-0.011564
93436,2018-05-30,,291.72,7488136,0.028052,15,83040.0,0.012696
93436,2018-05-31,,284.73001,5919321,-0.023961,15,68380.0,-0.00688
93436,2018-06-01,,291.82001,5449286,0.024901,15,67050.0,0.010849
93436,2018-06-04,,296.73999,4795210,0.01686,15,60957.0,0.00448
93436,2018-06-05,,291.13,5994612,-0.018905,15,79855.0,0.000703
93436,2018-06-06,,319.5,18765444,0.097448,15,264442.0,0.008567
93436,2018-06-07,,316.09,14344971,-0.010673,15,157559.0,-0.000714
93436,2018-06-08,,317.66,8204202,0.004967,15,83649.0,0.003126
93436,2018-06-11,,332.10001,13180873,0.045457,15,141380.0,0.001069
93436,2018-06-12,,342.76999,22344744,0.032129,15,235618.0,0.001743
93436,2018-06-13,,344.78,9468504,0.005864,15,100569.0,-0.004026
93436,2018-06-14,,357.72,10978623,0.037531,15,118909.0,0.002472
93436,2018-06-15,,358.17001,10944954,0.001258,15,111859.0,-0.001017
93436,2018-06-18,,370.82999,12156432,0.035346,15,132506.0,-0.002126
93436,2018-06-19,,352.54999,12758887,-0.049295,15,143004.0,-0.004023
93436,2018-06-20,,362.22,8383056,0.027429,15,94320.0,0.001712
93436,2018-06-21,,347.51001,7968145,-0.040611,15,97881.0,-0.006345
93436,2018-06-22,,333.63,10264759,-0.039941,15,121328.0,0.001862
93436,2018-06-25,,333.01001,6929904,-0.001858,15,90356.0,-0.013725
93436,2018-06-26,,342.0,7451687,0.026996,15,83473.0,0.002205
93436,2018-06-27,,344.5,8333127,0.00731,15,91238.0,-0.008604
93436,2018-06-28,,349.92999,8397405,0.015762,15,93545.0,0.006179
93436,2018-06-29,,342.95001,6489396,-0.019947,15,70220.0,0.000758
93436,2018-07-02,,335.07001,18758595,-0.022977,15,196688.0,0.003068
93436,2018-07-03,,310.85999,12282438,-0.072254,15,145623.0,-0.004947
93436,2018-07-05,,309.16,17472474,-0.005469,15,199250.0,0.008621
93436,2018-07-06,,308.89999,8861551,-0.000841,15,93159.0,0.008481
93436,2018-07-09,,318.51001,7594053,0.03111,15,90102.0,0.008823
93436,2018-07-10,,322.47,9484998,0.012433,15,100831.0,0.003473
93436,2018-07-11,,318.95999,4884076,-0.010885,15,53859.0,-0.007094
93436,2018-07-12,,316.70999,5721166,-0.007054,15,73387.0,0.008749
93436,2018-07-13,,318.87,5875670,0.00682,15,61373.0,0.001079
93436,2018-07-16,,310.10001,7817955,-0.027503,15,84595.0,-0.001028
93436,2018-07-17,,322.69,6995432,0.0406,15,89073.0,0.003974
93436,2018-07-18,,323.85001,5624011,0.003595,15,59136.0,0.00216
93436,2018-07-19,,320.23001,5915045,-0.011178,15,61927.0,-0.003953
93436,2018-07-20,,313.57999,5166247,-0.020766,15,57859.0,-0.000948
93436,2018-07-23,,303.20001,10992950,-0.033102,15,138403.0,0.001838
93436,2018-07-24,,297.42999,9580980,-0.01903,15,111734.0,0.004781
93436,2018-07-25,,308.73999,7094570,0.038026,15,79698.0,0.009102
93436,2018-07-26,,306.64999,4630522,-0.006769,15,54545.0,-0.003032
93436,2018-07-27,,297.17999,5702726,-0.030882,15,71772.0,-0.006562
93436,2018-07-30,,290.17001,6863872,-0.023588,15,90530.0,-0.005754
93436,2018-07-31,,298.14001,5075949,0.027467,15,61211.0,0.004885
93436,2018-08-01,,300.84,10140893,0.009056,15,122971.0,-0.00104
93436,2018-08-02,,349.54001,23216962,0.16188,15,265871.0,0.004926
93436,2018-08-03,,348.17001,13656486,-0.003919,15,175009.0,0.004644
93436,2018-08-06,,341.98999,8562731,-0.01775,15,95987.0,0.003538
93436,2018-08-07,,379.57001,30875508,0.109886,15,336156.0,0.002824
93436,2018-08-08,,370.34,24571363,-0.024317,15,281538.0,-0.000262
93436,2018-08-09,,352.45001,17183861,-0.048307,15,196673.0,-0.001442
93436,2018-08-10,,355.48999,11555344,0.008625,15,120811.0,-0.007114
93436,2018-08-13,,356.41,10458681,0.002588,15,117779.0,-0.004006
93436,2018-08-14,,347.64001,6983727,-0.024606,15,78127.0,0.006389
93436,2018-08-15,,338.69,9101458,-0.025745,15,115991.0,-0.007602
93436,2018-08-16,,335.45001,6064886,-0.009566,15,77685.0,0.007919
93436,2018-08-17,,305.5,18958737,-0.089283,15,224039.0,0.003323
93436,2018-08-20,,308.44,17402435,0.009624,15,212641.0,0.002428
93436,2018-08-21,,321.89999,13171730,0.043639,15,140914.0,0.002069
93436,2018-08-22,,321.64001,5904353,-0.000808,15,62164.0,-0.000398
93436,2018-08-23,,320.10001,5151686,-0.004788,15,52429.0,-0.001691
93436,2018-08-24,,322.82001,3602564,0.008497,15,43900.0,0.006199
93436,2018-08-27,,319.26999,13079288,-0.010997,15,135627.0,0.00767
93436,2018-08-28,,311.85999,7651041,-0.023209,15,80939.0,0.000269
93436,2018-08-29,,305.01001,7447392,-0.021965,15,82831.0,0.005701
93436,2018-08-30,,303.14999,7216806,-0.006098,15,91461.0,-0.00443
93436,2018-08-31,,301.66,5373704,-0.004915,15,70770.0,0.000134
93436,2018-09-04,,288.95001,8348829,-0.042133,15,113895.0,-0.001654
93436,2018-09-05,,280.73999,7720721,-0.028413,15,111662.0,-0.002803
93436,2018-09-06,,280.95001,7480760,0.000748,15,142330.0,-0.003652
93436,2018-09-07,,263.23999,22500093,-0.063036,15,263229.0,-0.002213
93436,2018-09-10,,285.5,14281545,0.084562,15,158431.0,0.001898
93436,2018-09-11,,279.44,9169689,-0.021226,15,107890.0,0.00374
93436,2018-09-12,,290.54001,10014827,0.039722,15,127744.0,0.000357
93436,2018-09-13,,289.45999,6340236,-0.003717,15,81828.0,0.005282
93436,2018-09-14,,295.20001,6767076,0.01983,15,91608.0,0.000275
93436,2018-09-17,,294.84,6886329,-0.00122,15,83408.0,-0.00557
93436,2018-09-18,,284.95999,16544169,-0.03351,15,193516.0,0.005369
93436,2018-09-19,,299.01999,8294617,0.04934,15,102873.0,0.001253
93436,2018-09-20,,298.32999,7350022,-0.002308,15,89668.0,0.007841
93436,2018-09-21,,299.10001,5050478,0.002581,15,58054.0,-0.000369
93436,2018-09-24,,299.67999,4842961,0.001939,15,60183.0,-0.003516
93436,2018-09-25,,300.98999,4481729,0.004371,15,54017.0,-0.001305
93436,2018-09-26,,309.57999,7843216,0.028539,15,96562.0,-0.003289
93436,2018-09-27,,307.51999,8509084,-0.006654,15,120373.0,0.002763
93436,2018-09-28,,264.76999,33650279,-0.139015,15,391259.0,-7e-06
93436,2018-10-01,,310.70001,21776747,0.173471,15,245115.0,0.003641
93436,2018-10-02,,301.01999,11743411,-0.031156,15,134071.0,-0.000397
93436,2018-10-03,,294.79999,8001688,-0.020663,15,89157.0,0.000711
93436,2018-10-04,,281.82999,9831385,-0.043996,15,131307.0,-0.00817
93436,2018-10-05,,261.95001,17941447,-0.070539,15,236621.0,-0.005528
93436,2018-10-08,,250.56,13472757,-0.043482,15,189814.0,-0.000395
93436,2018-10-09,,262.79999,12080969,0.048851,15,163020.0,-0.001418
93436,2018-10-10,,256.88,12815818,-0.022527,15,172803.0,-0.032864
93436,2018-10-11,,252.23,8167373,-0.018102,15,112006.0,-0.020573
93436,2018-10-12,,258.78,7201404,0.025968,15,97012.0,0.014206
93436,2018-10-15,,259.59,6199665,0.00313,15,72630.0,-0.005905
93436,2018-10-16,,276.59,9526801,0.065488,15,117701.0,0.021496
93436,2018-10-17,,271.78,8655842,-0.01739,15,112999.0,-0.000253
93436,2018-10-18,,263.91,5421184,-0.028957,15,66006.0,-0.014392
93436,2018-10-19,,260.0,9375549,-0.014816,15,109335.0,-0.000361
93436,2018-10-22,,260.95001,5600360,0.003654,15,66669.0,-0.004299
93436,2018-10-23,,294.14001,19027656,0.127189,15,228836.0,-0.005512
93436,2018-10-24,,288.5,20081678,-0.019175,15,251050.0,-0.030864
93436,2018-10-25,,314.85999,20840577,0.091369,15,251138.0,0.018625
93436,2018-10-26,,330.89999,27423720,0.050943,15,320816.0,-0.017327
93436,2018-10-29,,334.85001,14486027,0.011937,15,165638.0,-0.00656
93436,2018-10-30,,329.89999,9126727,-0.014783,15,101277.0,0.015667
93436,2018-10-31,,337.32001,7624348,0.022492,15,87700.0,0.010851
93436,2018-11-01,,344.28,8001751,0.020633,15,87374.0,0.010558
93436,2018-11-02,,346.41,7812561,0.006187,15,77892.0,-0.006317
93436,2018-11-05,,341.39999,7831048,-0.014463,15,82640.0,0.0056
93436,2018-11-06,,341.06,6762889,-0.000996,15,70950.0,0.006259
93436,2018-11-07,,348.16,7374522,0.020817,15,77538.0,0.021209
93436,2018-11-08,,351.39999,7087874,0.009306,15,71975.0,-0.002509
93436,2018-11-09,,350.51001,5098846,-0.002533,15,56601.0,-0.009199
93436,2018-11-12,,331.28,6941549,-0.054863,15,75269.0,-0.019701
93436,2018-11-13,,338.73001,5448597,0.022489,15,62782.0,-0.001482
93436,2018-11-14,,344.0,5039996,0.015558,15,56455.0,-0.007567
93436,2018-11-15,,348.44,4625719,0.012907,15,52762.0,0.010594
93436,2018-11-16,,354.31,7291191,0.016847,15,79784.0,0.002223
93436,2018-11-19,,353.47,9713571,-0.002371,15,103870.0,-0.016643
93436,2018-11-20,,347.48999,8004793,-0.016918,15,92210.0,-0.018151
93436,2018-11-21,,338.19,4686308,-0.026763,15,54468.0,0.003043
93436,2018-11-23,,325.82999,4202542,-0.036548,15,50119.0,-0.006555
93436,2018-11-26,,346.0,7992041,0.061903,15,89761.0,0.015532
93436,2018-11-27,,343.92001,6358200,-0.006012,15,63388.0,0.003262
93436,2018-11-28,,347.87,4126578,0.011485,15,45097.0,0.022974
93436,2018-11-29,,341.17001,3080124,-0.01926,15,38040.0,-0.002198
93436,2018-11-30,,350.48001,5647795,0.027288,15,62280.0,0.008186
93436,2018-12-03,,358.48999,8306011,0.022854,15,93335.0,0.010941
93436,2018-12-04,,359.70001,8461845,0.003375,15,92785.0,-0.032365
93436,2018-12-06,,363.06,7841308,0.009341,15,141368.0,-0.001522
93436,2018-12-07,,357.965,11500727,-0.014033,15,131881.0,-0.02332
93436,2018-12-10,,365.14999,6613505,0.020072,15,75057.0,0.001762
93436,2018-12-11,,366.76001,6307769,0.004409,15,69912.0,-0.000356
93436,2018-12-12,,366.60001,5026948,-0.000436,15,54069.0,0.005419
93436,2018-12-13,,376.79001,7365254,0.027796,15,79578.0,-0.0002
93436,2018-12-14,,365.70999,6350855,-0.029406,15,70786.0,-0.019087
93436,2018-12-17,,348.42001,7671608,-0.047278,15,84510.0,-0.020773
93436,2018-12-18,,337.03,7100014,-0.03269,15,82744.0,8.6e-05
93436,2018-12-19,,332.97,8273981,-0.012046,15,82420.0,-0.015396
93436,2018-12-20,,315.38,9070458,-0.052828,15,100737.0,-0.015772
93436,2018-12-21,,319.76999,8016801,0.01392,15,92512.0,-0.020588
93436,2018-12-24,,295.39001,5559913,-0.076242,15,69903.0,-0.027112
93436,2018-12-26,,326.09,8163143,0.10393,15,96180.0,0.049594
93436,2018-12-27,,316.13,8575133,-0.030544,15,99263.0,0.008563
93436,2018-12-28,,333.87,9938992,0.056116,15,105072.0,-0.001242
93436,2018-12-31,,332.79999,6302338,-0.003205,15,69175.0,0.008492
93436,2019-01-02,,310.12,11658648,-0.068149,15,145507.0,0.001269
93436,2019-01-03,,300.35999,6964484,-0.031472,15,82112.0,-0.024757
93436,2019-01-04,,317.69,7390907,0.057697,15,85110.0,0.034336
93436,2019-01-07,,334.95999,7551325,0.054361,15,88354.0,0.00701
93436,2019-01-08,,335.35001,7008220,0.001164,15,76752.0,0.009695
93436,2019-01-09,,338.53,5432945,0.009483,15,60498.0,0.004098
93436,2019-01-10,,344.97,6056354,0.019023,15,68474.0,0.004518
93436,2019-01-11,,347.26001,5039052,0.006638,15,57160.0,-0.000146
93436,2019-01-14,,334.39999,5247384,-0.037033,15,58966.0,-0.005258
93436,2019-01-15,,344.42999,6056590,0.029994,15,71443.0,0.010722
93436,2019-01-16,,346.04999,4731739,0.004703,15,53350.0,0.002222
93436,2019-01-17,,347.31,3676733,0.003641,15,41722.0,0.007591
93436,2019-01-18,,302.26001,24148863,-0.129711,15,286102.0,0.013183
93436,2019-01-22,,298.92001,12066599,-0.01105,15,135852.0,-0.014157
93436,2019-01-23,,287.59,12529593,-0.037903,15,154096.0,0.002203
93436,2019-01-24,,291.51001,8026155,0.013631,15,92659.0,0.001376
93436,2019-01-25,,297.04001,7257978,0.01897,15,83799.0,0.008489
93436,2019-01-28,,296.38,6423079,-0.002222,15,74962.0,-0.007847
93436,2019-01-29,,297.45999,4621692,0.003644,15,54390.0,-0.001456
93436,2019-01-30,,308.76999,11250218,0.038022,15,140737.0,0.015549
93436,2019-01-31,,307.01999,12568995,-0.005668,15,142407.0,0.008597
93436,2019-02-01,,312.20999,7283141,0.016904,15,84131.0,0.000899
93436,2019-02-04,,312.89001,7352082,0.002178,15,81596.0,0.006776
93436,2019-02-05,,321.35001,6742765,0.027038,15,79023.0,0.004708
93436,2019-02-06,,317.22,5038346,-0.012852,15,56690.0,-0.002224
93436,2019-02-07,,307.51001,6535111,-0.03061,15,76518.0,-0.009357
93436,2019-02-08,,305.79999,5856012,-0.005561,15,70647.0,0.000676
93436,2019-02-11,,312.84,7129713,0.023022,15,77495.0,0.000709
93436,2019-02-12,,311.81,5517666,-0.003292,15,58565.0,0.01289
93436,2019-02-13,,308.17001,5141617,-0.011674,15,56863.0,0.003024
93436,2019-02-14,,303.76999,5200633,-0.014278,15,57938.0,-0.002652
93436,2019-02-15,,307.88,3904947,0.01353,15,43835.0,0.010879
93436,2019-02-19,,305.64001,4168443,-0.007276,15,49565.0,0.001499
93436,2019-02-20,,302.56,7141817,-0.010077,15,86912.0,0.001777
93436,2019-02-21,,291.23001,8909182,-0.037447,15,104279.0,-0.003526
93436,2019-02-22,,294.70999,5740558,0.011949,15,69686.0,0.006411
93436,2019-02-25,,298.76999,6625722,0.013776,15,73434.0,0.001232
93436,2019-02-26,,297.85999,8582585,-0.003046,15,96852.0,-0.00079
93436,2019-02-27,,314.73999,11183924,0.056671,15,118522.0,-0.000544
93436,2019-02-28,,319.88,10520153,0.016331,15,114181.0,-0.002826
93436,2019-03-01,,294.79001,22907232,-0.078436,15,264090.0,0.006895
93436,2019-03-04,,285.35999,17096482,-0.031989,15,206526.0,-0.003881
93436,2019-03-05,,276.54001,18764940,-0.030908,15,222629.0,-0.001131
93436,2019-03-06,,276.23999,10335485,-0.001085,15,165253.0,-0.006524
93436,2019-03-07,,276.59,9442636,0.001267,15,102746.0,-0.008126
93436,2019-03-08,,284.14001,8818829,0.027297,15,91769.0,-0.002132
93436,2019-03-11,,290.92001,7392313,0.023861,15,88240.0,0.014666
93436,2019-03-12,,283.35999,7503237,-0.025987,15,80368.0,0.002953
93436,2019-03-13,,288.95999,6844719,0.019763,15,71024.0,0.00695
93436,2019-03-14,,289.95999,7103511,0.003461,15,77708.0,-0.000868
93436,2019-03-15,,275.42999,14785531,-0.05011,15,161158.0,0.004985
93436,2019-03-18,,269.48999,10280380,-0.021566,15,117401.0,0.003706
93436,2019-03-19,,267.47,11800630,-0.007496,15,114949.0,-0.000131
93436,2019-03-20,,273.60001,6908024,0.022918,15,71632.0,-0.002944
93436,2019-03-21,,274.01999,5946498,0.001535,15,63816.0,0.010853
93436,2019-03-22,,264.53,8745609,-0.034632,15,94904.0,-0.018975
93436,2019-03-25,,260.42001,10215029,-0.015537,15,106129.0,-0.000839
93436,2019-03-26,,267.76999,7350938,0.028224,15,76315.0,0.007183
93436,2019-03-27,,274.82999,8779066,0.026366,15,85826.0,-0.004644
93436,2019-03-28,,278.62,6774113,0.01379,15,68872.0,0.00359
93436,2019-03-29,,279.85999,5989238,0.00445,15,64217.0,0.006734
93436,2019-04-01,,289.17999,8110439,0.033302,15,86463.0,0.011569
93436,2019-04-02,,285.88,5478840,-0.011412,15,60562.0,1.7e-05
93436,2019-04-03,,291.81,7929130,0.020743,15,86226.0,0.002148
93436,2019-04-04,,267.78,23719800,-0.082348,15,300321.0,0.002085
93436,2019-04-05,,274.95999,13038136,0.026813,15,133240.0,0.004636
93436,2019-04-08,,273.20001,10410036,-0.006401,15,101227.0,0.001047
93436,2019-04-09,,272.31,5904031,-0.003258,15,57457.0,-0.006067
93436,2019-04-10,,276.06,7061334,0.013771,15,68034.0,0.003478
93436,2019-04-11,,268.42001,9835027,-0.027675,15,110810.0,3.8e-05
93436,2019-04-12,,267.70001,6751374,-0.002682,15,67601.0,0.006609
93436,2019-04-15,,266.38,10038379,-0.004931,15,109963.0,-0.000629
93436,2019-04-16,,273.35999,7272830,0.026203,15,80939.0,0.000509
93436,2019-04-17,,271.23001,5126268,-0.007792,15,55554.0,-0.002274
93436,2019-04-18,,273.26001,5876395,0.007484,15,55591.0,0.001579
93436,2019-04-22,,262.75,12146766,-0.038462,15,130711.0,0.001012
93436,2019-04-23,,263.89999,10943919,0.004377,15,110128.0,0.008841
93436,2019-04-24,,258.66,10736595,-0.019856,15,128082.0,-0.002192
93436,2019-04-25,,247.63,21846893,-0.042643,15,253637.0,-0.000369
93436,2019-04-26,,235.14,22354103,-0.050438,15,259129.0,0.004685
93436,2019-04-29,,241.47,16712769,0.02692,15,166369.0,0.001071
93436,2019-04-30,,238.69,9460447,-0.011513,15,89153.0,0.000951
93436,2019-05-01,,234.00999,10703655,-0.019607,15,109004.0,-0.007502
93436,2019-05-02,,244.10001,18157039,0.043118,15,174669.0,-0.002124
93436,2019-05-03,,255.03,23699288,0.044777,15,205910.0,0.009638
93436,2019-05-06,,255.34,10852542,0.001216,15,94399.0,-0.004471
93436,2019-05-07,,247.06,10130708,-0.032427,15,104430.0,-0.016512
93436,2019-05-08,,244.84,6173612,-0.008986,15,66507.0,-0.001605
93436,2019-05-09,,241.98,6711092,-0.011681,15,76684.0,-0.003021
93436,2019-05-10,,239.52,7008016,-0.010166,15,78397.0,0.00372
93436,2019-05-13,,227.00999,10834275,-0.052229,15,139166.0,-0.024131
93436,2019-05-14,,232.31,7249912,0.023347,15,84506.0,0.008016
93436,2019-05-15,,231.95,7295776,-0.00155,15,79782.0,0.005839
93436,2019-05-16,,228.33,7483173,-0.015607,15,83522.0,0.008895
93436,2019-05-17,,211.03,17786466,-0.075768,15,195793.0,-0.005837
93436,2019-05-20,,205.36,20530995,-0.026868,15,209826.0,-0.006749
93436,2019-05-21,,205.08,18002399,-0.001363,15,170289.0,0.008496
93436,2019-05-22,,192.73,18682774,-0.06022,15,189258.0,-0.002824
93436,2019-05-23,,195.49001,26546942,0.014321,15,240009.0,-0.011914
93436,2019-05-24,,190.63,14135172,-0.024861,15,139560.0,0.001354
93436,2019-05-28,,188.7,10312510,-0.010124,15,105551.0,-0.008376
93436,2019-05-29,,189.86,11968538,0.006147,15,112075.0,-0.006912
93436,2019-05-30,,188.22,7982150,-0.008638,15,77822.0,0.002098
93436,2019-05-31,,185.16,10406643,-0.016258,15,98494.0,-0.013195
93436,2019-06-03,,178.97,13061410,-0.033431,15,130381.0,-0.002765
93436,2019-06-04,,193.60001,13805122,0.081746,15,132115.0,0.021432
93436,2019-06-05,,196.59,13505456,0.015444,15,124232.0,0.008162
93436,2019-06-06,,205.95,20271663,0.047612,15,236620.0,0.006136
93436,2019-06-07,,204.5,16012527,-0.007041,15,164311.0,0.010498
93436,2019-06-10,,212.88,10583439,0.040978,15,102920.0,0.00466
93436,2019-06-11,,217.10001,11651037,0.019823,15,106550.0,-0.00035
93436,2019-06-12,,209.25999,15196044,-0.036112,15,143291.0,-0.002038
93436,2019-06-13,,213.91,8166460,0.022221,15,75006.0,0.004097
93436,2019-06-14,,214.92,7433002,0.004722,15,73161.0,-0.001612
93436,2019-06-17,,225.03,12315603,0.047041,15,115775.0,0.000932
93436,2019-06-18,,224.74001,12715688,-0.001289,15,133734.0,0.009717
93436,2019-06-19,,226.42999,6574635,0.00752,15,67536.0,0.002985
